profileID,respID,qID,altID,obsID,blockID,location,price,materials,frequency
47,552,7,1,4415,1,Door Pick-up,15,Food waste,2
117,552,7,2,4415,1,Door Pick-up,15,Limited food waste,4
26,552,8,1,4416,1,Drop-off,10,Limited food waste,1
65,552,8,2,4416,1,Door Pick-up,10,Commercial compost,3
40,553,1,1,4417,1,Drop-off,20,Commercial compost,2
80,553,1,2,4417,1,Drop-off,20,Food waste,3
3,553,2,1,4418,1,Door Pick-up,5,Commercial compost,1
84,553,2,2,4418,1,Drop-off,5,Limited food waste,3
23,553,3,1,4419,1,Door Pick-up,5,Limited food waste,1
106,553,3,2,4419,1,Drop-off,10,Food waste,4
74,553,4,1,4420,1,Drop-off,5,Food waste,3
25,553,4,2,4420,1,Door Pick-up,10,Limited food waste,1
16,553,5,1,4421,1,Drop-off,10,Food waste,1
97,553,5,2,4421,1,Door Pick-up,15,Commercial compost,4
68,553,6,1,4422,1,Drop-off,15,Commercial compost,3
87,553,6,2,4422,1,Door Pick-up,15,Limited food waste,3
47,553,7,1,4423,1,Door Pick-up,15,Food waste,2
117,553,7,2,4423,1,Door Pick-up,15,Limited food waste,4
26,553,8,1,4424,1,Drop-off,10,Limited food waste,1
65,553,8,2,4424,1,Door Pick-up,10,Commercial compost,3
40,554,1,1,4425,1,Drop-off,20,Commercial compost,2
80,554,1,2,4425,1,Drop-off,20,Food waste,3
3,554,2,1,4426,1,Door Pick-up,5,Commercial compost,1
84,554,2,2,4426,1,Drop-off,5,Limited food waste,3
23,554,3,1,4427,1,Door Pick-up,5,Limited food waste,1
106,554,3,2,4427,1,Drop-off,10,Food waste,4
74,554,4,1,4428,1,Drop-off,5,Food waste,3
25,554,4,2,4428,1,Door Pick-up,10,Limited food waste,1
16,554,5,1,4429,1,Drop-off,10,Food waste,1
97,554,5,2,4429,1,Door Pick-up,15,Commercial compost,4
68,554,6,1,4430,1,Drop-off,15,Commercial compost,3
87,554,6,2,4430,1,Door Pick-up,15,Limited food waste,3
47,554,7,1,4431,1,Door Pick-up,15,Food waste,2
117,554,7,2,4431,1,Door Pick-up,15,Limited food waste,4
26,554,8,1,4432,1,Drop-off,10,Limited food waste,1
65,554,8,2,4432,1,Door Pick-up,10,Commercial compost,3
40,555,1,1,4433,1,Drop-off,20,Commercial compost,2
80,555,1,2,4433,1,Drop-off,20,Food waste,3
3,555,2,1,4434,1,Door Pick-up,5,Commercial compost,1
84,555,2,2,4434,1,Drop-off,5,Limited food waste,3
23,555,3,1,4435,1,Door Pick-up,5,Limited food waste,1
106,555,3,2,4435,1,Drop-off,10,Food waste,4
74,555,4,1,4436,1,Drop-off,5,Food waste,3
25,555,4,2,4436,1,Door Pick-up,10,Limited food waste,1
16,555,5,1,4437,1,Drop-off,10,Food waste,1
97,555,5,2,4437,1,Door Pick-up,15,Commercial compost,4
68,555,6,1,4438,1,Drop-off,15,Commercial compost,3
87,555,6,2,4438,1,Door Pick-up,15,Limited food waste,3
47,555,7,1,4439,1,Door Pick-up,15,Food waste,2
117,555,7,2,4439,1,Door Pick-up,15,Limited food waste,4
26,555,8,1,4440,1,Drop-off,10,Limited food waste,1
65,555,8,2,4440,1,Door Pick-up,10,Commercial compost,3
40,556,1,1,4441,1,Drop-off,20,Commercial compost,2
80,556,1,2,4441,1,Drop-off,20,Food waste,3
3,556,2,1,4442,1,Door Pick-up,5,Commercial compost,1
84,556,2,2,4442,1,Drop-off,5,Limited food waste,3
23,556,3,1,4443,1,Door Pick-up,5,Limited food waste,1
106,556,3,2,4443,1,Drop-off,10,Food waste,4
74,556,4,1,4444,1,Drop-off,5,Food waste,3
25,556,4,2,4444,1,Door Pick-up,10,Limited food waste,1
16,556,5,1,4445,1,Drop-off,10,Food waste,1
97,556,5,2,4445,1,Door Pick-up,15,Commercial compost,4
68,556,6,1,4446,1,Drop-off,15,Commercial compost,3
87,556,6,2,4446,1,Door Pick-up,15,Limited food waste,3
47,556,7,1,4447,1,Door Pick-up,15,Food waste,2
117,556,7,2,4447,1,Door Pick-up,15,Limited food waste,4
26,556,8,1,4448,1,Drop-off,10,Limited food waste,1
65,556,8,2,4448,1,Door Pick-up,10,Commercial compost,3
40,557,1,1,4449,1,Drop-off,20,Commercial compost,2
80,557,1,2,4449,1,Drop-off,20,Food waste,3
3,557,2,1,4450,1,Door Pick-up,5,Commercial compost,1
84,557,2,2,4450,1,Drop-off,5,Limited food waste,3
23,557,3,1,4451,1,Door Pick-up,5,Limited food waste,1
106,557,3,2,4451,1,Drop-off,10,Food waste,4
74,557,4,1,4452,1,Drop-off,5,Food waste,3
25,557,4,2,4452,1,Door Pick-up,10,Limited food waste,1
16,557,5,1,4453,1,Drop-off,10,Food waste,1
97,557,5,2,4453,1,Door Pick-up,15,Commercial compost,4
68,557,6,1,4454,1,Drop-off,15,Commercial compost,3
87,557,6,2,4454,1,Door Pick-up,15,Limited food waste,3
47,557,7,1,4455,1,Door Pick-up,15,Food waste,2
117,557,7,2,4455,1,Door Pick-up,15,Limited food waste,4
26,557,8,1,4456,1,Drop-off,10,Limited food waste,1
65,557,8,2,4456,1,Door Pick-up,10,Commercial compost,3
40,558,1,1,4457,1,Drop-off,20,Commercial compost,2
80,558,1,2,4457,1,Drop-off,20,Food waste,3
3,558,2,1,4458,1,Door Pick-up,5,Commercial compost,1
84,558,2,2,4458,1,Drop-off,5,Limited food waste,3
23,558,3,1,4459,1,Door Pick-up,5,Limited food waste,1
106,558,3,2,4459,1,Drop-off,10,Food waste,4
74,558,4,1,4460,1,Drop-off,5,Food waste,3
25,558,4,2,4460,1,Door Pick-up,10,Limited food waste,1
16,558,5,1,4461,1,Drop-off,10,Food waste,1
97,558,5,2,4461,1,Door Pick-up,15,Commercial compost,4
68,558,6,1,4462,1,Drop-off,15,Commercial compost,3
87,558,6,2,4462,1,Door Pick-up,15,Limited food waste,3
47,558,7,1,4463,1,Door Pick-up,15,Food waste,2
117,558,7,2,4463,1,Door Pick-up,15,Limited food waste,4
26,558,8,1,4464,1,Drop-off,10,Limited food waste,1
65,558,8,2,4464,1,Door Pick-up,10,Commercial compost,3
40,559,1,1,4465,1,Drop-off,20,Commercial compost,2
80,559,1,2,4465,1,Drop-off,20,Food waste,3
3,559,2,1,4466,1,Door Pick-up,5,Commercial compost,1
84,559,2,2,4466,1,Drop-off,5,Limited food waste,3
23,559,3,1,4467,1,Door Pick-up,5,Limited food waste,1
106,559,3,2,4467,1,Drop-off,10,Food waste,4
74,559,4,1,4468,1,Drop-off,5,Food waste,3
25,559,4,2,4468,1,Door Pick-up,10,Limited food waste,1
16,559,5,1,4469,1,Drop-off,10,Food waste,1
97,559,5,2,4469,1,Door Pick-up,15,Commercial compost,4
68,559,6,1,4470,1,Drop-off,15,Commercial compost,3
87,559,6,2,4470,1,Door Pick-up,15,Limited food waste,3
47,559,7,1,4471,1,Door Pick-up,15,Food waste,2
117,559,7,2,4471,1,Door Pick-up,15,Limited food waste,4
26,559,8,1,4472,1,Drop-off,10,Limited food waste,1
65,559,8,2,4472,1,Door Pick-up,10,Commercial compost,3
40,560,1,1,4473,1,Drop-off,20,Commercial compost,2
80,560,1,2,4473,1,Drop-off,20,Food waste,3
3,560,2,1,4474,1,Door Pick-up,5,Commercial compost,1
84,560,2,2,4474,1,Drop-off,5,Limited food waste,3
23,560,3,1,4475,1,Door Pick-up,5,Limited food waste,1
106,560,3,2,4475,1,Drop-off,10,Food waste,4
74,560,4,1,4476,1,Drop-off,5,Food waste,3
25,560,4,2,4476,1,Door Pick-up,10,Limited food waste,1
16,560,5,1,4477,1,Drop-off,10,Food waste,1
97,560,5,2,4477,1,Door Pick-up,15,Commercial compost,4
68,560,6,1,4478,1,Drop-off,15,Commercial compost,3
87,560,6,2,4478,1,Door Pick-up,15,Limited food waste,3
47,560,7,1,4479,1,Door Pick-up,15,Food waste,2
117,560,7,2,4479,1,Door Pick-up,15,Limited food waste,4
26,560,8,1,4480,1,Drop-off,10,Limited food waste,1
65,560,8,2,4480,1,Door Pick-up,10,Commercial compost,3
40,561,1,1,4481,1,Drop-off,20,Commercial compost,2
80,561,1,2,4481,1,Drop-off,20,Food waste,3
3,561,2,1,4482,1,Door Pick-up,5,Commercial compost,1
84,561,2,2,4482,1,Drop-off,5,Limited food waste,3
23,561,3,1,4483,1,Door Pick-up,5,Limited food waste,1
106,561,3,2,4483,1,Drop-off,10,Food waste,4
74,561,4,1,4484,1,Drop-off,5,Food waste,3
25,561,4,2,4484,1,Door Pick-up,10,Limited food waste,1
16,561,5,1,4485,1,Drop-off,10,Food waste,1
97,561,5,2,4485,1,Door Pick-up,15,Commercial compost,4
68,561,6,1,4486,1,Drop-off,15,Commercial compost,3
87,561,6,2,4486,1,Door Pick-up,15,Limited food waste,3
47,561,7,1,4487,1,Door Pick-up,15,Food waste,2
117,561,7,2,4487,1,Door Pick-up,15,Limited food waste,4
26,561,8,1,4488,1,Drop-off,10,Limited food waste,1
65,561,8,2,4488,1,Door Pick-up,10,Commercial compost,3
40,562,1,1,4489,1,Drop-off,20,Commercial compost,2
80,562,1,2,4489,1,Drop-off,20,Food waste,3
3,562,2,1,4490,1,Door Pick-up,5,Commercial compost,1
84,562,2,2,4490,1,Drop-off,5,Limited food waste,3
23,562,3,1,4491,1,Door Pick-up,5,Limited food waste,1
106,562,3,2,4491,1,Drop-off,10,Food waste,4
74,562,4,1,4492,1,Drop-off,5,Food waste,3
25,562,4,2,4492,1,Door Pick-up,10,Limited food waste,1
16,562,5,1,4493,1,Drop-off,10,Food waste,1
97,562,5,2,4493,1,Door Pick-up,15,Commercial compost,4
68,562,6,1,4494,1,Drop-off,15,Commercial compost,3
87,562,6,2,4494,1,Door Pick-up,15,Limited food waste,3
47,562,7,1,4495,1,Door Pick-up,15,Food waste,2
117,562,7,2,4495,1,Door Pick-up,15,Limited food waste,4
26,562,8,1,4496,1,Drop-off,10,Limited food waste,1
65,562,8,2,4496,1,Door Pick-up,10,Commercial compost,3
40,563,1,1,4497,1,Drop-off,20,Commercial compost,2
80,563,1,2,4497,1,Drop-off,20,Food waste,3
3,563,2,1,4498,1,Door Pick-up,5,Commercial compost,1
84,563,2,2,4498,1,Drop-off,5,Limited food waste,3
23,563,3,1,4499,1,Door Pick-up,5,Limited food waste,1
106,563,3,2,4499,1,Drop-off,10,Food waste,4
74,563,4,1,4500,1,Drop-off,5,Food waste,3
25,563,4,2,4500,1,Door Pick-up,10,Limited food waste,1
16,563,5,1,4501,1,Drop-off,10,Food waste,1
97,563,5,2,4501,1,Door Pick-up,15,Commercial compost,4
68,563,6,1,4502,1,Drop-off,15,Commercial compost,3
87,563,6,2,4502,1,Door Pick-up,15,Limited food waste,3
47,563,7,1,4503,1,Door Pick-up,15,Food waste,2
117,563,7,2,4503,1,Door Pick-up,15,Limited food waste,4
26,563,8,1,4504,1,Drop-off,10,Limited food waste,1
65,563,8,2,4504,1,Door Pick-up,10,Commercial compost,3
40,564,1,1,4505,1,Drop-off,20,Commercial compost,2
80,564,1,2,4505,1,Drop-off,20,Food waste,3
3,564,2,1,4506,1,Door Pick-up,5,Commercial compost,1
84,564,2,2,4506,1,Drop-off,5,Limited food waste,3
23,564,3,1,4507,1,Door Pick-up,5,Limited food waste,1
106,564,3,2,4507,1,Drop-off,10,Food waste,4
74,564,4,1,4508,1,Drop-off,5,Food waste,3
25,564,4,2,4508,1,Door Pick-up,10,Limited food waste,1
16,564,5,1,4509,1,Drop-off,10,Food waste,1
97,564,5,2,4509,1,Door Pick-up,15,Commercial compost,4
68,564,6,1,4510,1,Drop-off,15,Commercial compost,3
87,564,6,2,4510,1,Door Pick-up,15,Limited food waste,3
47,564,7,1,4511,1,Door Pick-up,15,Food waste,2
117,564,7,2,4511,1,Door Pick-up,15,Limited food waste,4
26,564,8,1,4512,1,Drop-off,10,Limited food waste,1
65,564,8,2,4512,1,Door Pick-up,10,Commercial compost,3
40,565,1,1,4513,1,Drop-off,20,Commercial compost,2
80,565,1,2,4513,1,Drop-off,20,Food waste,3
3,565,2,1,4514,1,Door Pick-up,5,Commercial compost,1
84,565,2,2,4514,1,Drop-off,5,Limited food waste,3
23,565,3,1,4515,1,Door Pick-up,5,Limited food waste,1
106,565,3,2,4515,1,Drop-off,10,Food waste,4
74,565,4,1,4516,1,Drop-off,5,Food waste,3
25,565,4,2,4516,1,Door Pick-up,10,Limited food waste,1
16,565,5,1,4517,1,Drop-off,10,Food waste,1
97,565,5,2,4517,1,Door Pick-up,15,Commercial compost,4
68,565,6,1,4518,1,Drop-off,15,Commercial compost,3
87,565,6,2,4518,1,Door Pick-up,15,Limited food waste,3
47,565,7,1,4519,1,Door Pick-up,15,Food waste,2
117,565,7,2,4519,1,Door Pick-up,15,Limited food waste,4
26,565,8,1,4520,1,Drop-off,10,Limited food waste,1
65,565,8,2,4520,1,Door Pick-up,10,Commercial compost,3
40,566,1,1,4521,1,Drop-off,20,Commercial compost,2
80,566,1,2,4521,1,Drop-off,20,Food waste,3
3,566,2,1,4522,1,Door Pick-up,5,Commercial compost,1
84,566,2,2,4522,1,Drop-off,5,Limited food waste,3
23,566,3,1,4523,1,Door Pick-up,5,Limited food waste,1
106,566,3,2,4523,1,Drop-off,10,Food waste,4
74,566,4,1,4524,1,Drop-off,5,Food waste,3
25,566,4,2,4524,1,Door Pick-up,10,Limited food waste,1
16,566,5,1,4525,1,Drop-off,10,Food waste,1
97,566,5,2,4525,1,Door Pick-up,15,Commercial compost,4
68,566,6,1,4526,1,Drop-off,15,Commercial compost,3
87,566,6,2,4526,1,Door Pick-up,15,Limited food waste,3
47,566,7,1,4527,1,Door Pick-up,15,Food waste,2
117,566,7,2,4527,1,Door Pick-up,15,Limited food waste,4
26,566,8,1,4528,1,Drop-off,10,Limited food waste,1
65,566,8,2,4528,1,Door Pick-up,10,Commercial compost,3
40,567,1,1,4529,1,Drop-off,20,Commercial compost,2
80,567,1,2,4529,1,Drop-off,20,Food waste,3
3,567,2,1,4530,1,Door Pick-up,5,Commercial compost,1
84,567,2,2,4530,1,Drop-off,5,Limited food waste,3
23,567,3,1,4531,1,Door Pick-up,5,Limited food waste,1
106,567,3,2,4531,1,Drop-off,10,Food waste,4
74,567,4,1,4532,1,Drop-off,5,Food waste,3
25,567,4,2,4532,1,Door Pick-up,10,Limited food waste,1
16,567,5,1,4533,1,Drop-off,10,Food waste,1
97,567,5,2,4533,1,Door Pick-up,15,Commercial compost,4
68,567,6,1,4534,1,Drop-off,15,Commercial compost,3
87,567,6,2,4534,1,Door Pick-up,15,Limited food waste,3
47,567,7,1,4535,1,Door Pick-up,15,Food waste,2
117,567,7,2,4535,1,Door Pick-up,15,Limited food waste,4
26,567,8,1,4536,1,Drop-off,10,Limited food waste,1
65,567,8,2,4536,1,Door Pick-up,10,Commercial compost,3
40,568,1,1,4537,1,Drop-off,20,Commercial compost,2
80,568,1,2,4537,1,Drop-off,20,Food waste,3
3,568,2,1,4538,1,Door Pick-up,5,Commercial compost,1
84,568,2,2,4538,1,Drop-off,5,Limited food waste,3
23,568,3,1,4539,1,Door Pick-up,5,Limited food waste,1
106,568,3,2,4539,1,Drop-off,10,Food waste,4
74,568,4,1,4540,1,Drop-off,5,Food waste,3
25,568,4,2,4540,1,Door Pick-up,10,Limited food waste,1
16,568,5,1,4541,1,Drop-off,10,Food waste,1
97,568,5,2,4541,1,Door Pick-up,15,Commercial compost,4
68,568,6,1,4542,1,Drop-off,15,Commercial compost,3
87,568,6,2,4542,1,Door Pick-up,15,Limited food waste,3
47,568,7,1,4543,1,Door Pick-up,15,Food waste,2
117,568,7,2,4543,1,Door Pick-up,15,Limited food waste,4
26,568,8,1,4544,1,Drop-off,10,Limited food waste,1
65,568,8,2,4544,1,Door Pick-up,10,Commercial compost,3
40,569,1,1,4545,1,Drop-off,20,Commercial compost,2
80,569,1,2,4545,1,Drop-off,20,Food waste,3
3,569,2,1,4546,1,Door Pick-up,5,Commercial compost,1
84,569,2,2,4546,1,Drop-off,5,Limited food waste,3
23,569,3,1,4547,1,Door Pick-up,5,Limited food waste,1
106,569,3,2,4547,1,Drop-off,10,Food waste,4
74,569,4,1,4548,1,Drop-off,5,Food waste,3
25,569,4,2,4548,1,Door Pick-up,10,Limited food waste,1
16,569,5,1,4549,1,Drop-off,10,Food waste,1
97,569,5,2,4549,1,Door Pick-up,15,Commercial compost,4
68,569,6,1,4550,1,Drop-off,15,Commercial compost,3
87,569,6,2,4550,1,Door Pick-up,15,Limited food waste,3
47,569,7,1,4551,1,Door Pick-up,15,Food waste,2
117,569,7,2,4551,1,Door Pick-up,15,Limited food waste,4
26,569,8,1,4552,1,Drop-off,10,Limited food waste,1
65,569,8,2,4552,1,Door Pick-up,10,Commercial compost,3
40,570,1,1,4553,1,Drop-off,20,Commercial compost,2
80,570,1,2,4553,1,Drop-off,20,Food waste,3
3,570,2,1,4554,1,Door Pick-up,5,Commercial compost,1
84,570,2,2,4554,1,Drop-off,5,Limited food waste,3
23,570,3,1,4555,1,Door Pick-up,5,Limited food waste,1
106,570,3,2,4555,1,Drop-off,10,Food waste,4
74,570,4,1,4556,1,Drop-off,5,Food waste,3
25,570,4,2,4556,1,Door Pick-up,10,Limited food waste,1
16,570,5,1,4557,1,Drop-off,10,Food waste,1
97,570,5,2,4557,1,Door Pick-up,15,Commercial compost,4
68,570,6,1,4558,1,Drop-off,15,Commercial compost,3
87,570,6,2,4558,1,Door Pick-up,15,Limited food waste,3
47,570,7,1,4559,1,Door Pick-up,15,Food waste,2
117,570,7,2,4559,1,Door Pick-up,15,Limited food waste,4
26,570,8,1,4560,1,Drop-off,10,Limited food waste,1
65,570,8,2,4560,1,Door Pick-up,10,Commercial compost,3
40,571,1,1,4561,1,Drop-off,20,Commercial compost,2
80,571,1,2,4561,1,Drop-off,20,Food waste,3
3,571,2,1,4562,1,Door Pick-up,5,Commercial compost,1
84,571,2,2,4562,1,Drop-off,5,Limited food waste,3
23,571,3,1,4563,1,Door Pick-up,5,Limited food waste,1
106,571,3,2,4563,1,Drop-off,10,Food waste,4
74,571,4,1,4564,1,Drop-off,5,Food waste,3
25,571,4,2,4564,1,Door Pick-up,10,Limited food waste,1
16,571,5,1,4565,1,Drop-off,10,Food waste,1
97,571,5,2,4565,1,Door Pick-up,15,Commercial compost,4
68,571,6,1,4566,1,Drop-off,15,Commercial compost,3
87,571,6,2,4566,1,Door Pick-up,15,Limited food waste,3
47,571,7,1,4567,1,Door Pick-up,15,Food waste,2
117,571,7,2,4567,1,Door Pick-up,15,Limited food waste,4
26,571,8,1,4568,1,Drop-off,10,Limited food waste,1
65,571,8,2,4568,1,Door Pick-up,10,Commercial compost,3
40,572,1,1,4569,1,Drop-off,20,Commercial compost,2
80,572,1,2,4569,1,Drop-off,20,Food waste,3
3,572,2,1,4570,1,Door Pick-up,5,Commercial compost,1
84,572,2,2,4570,1,Drop-off,5,Limited food waste,3
23,572,3,1,4571,1,Door Pick-up,5,Limited food waste,1
106,572,3,2,4571,1,Drop-off,10,Food waste,4
74,572,4,1,4572,1,Drop-off,5,Food waste,3
25,572,4,2,4572,1,Door Pick-up,10,Limited food waste,1
16,572,5,1,4573,1,Drop-off,10,Food waste,1
97,572,5,2,4573,1,Door Pick-up,15,Commercial compost,4
68,572,6,1,4574,1,Drop-off,15,Commercial compost,3
87,572,6,2,4574,1,Door Pick-up,15,Limited food waste,3
47,572,7,1,4575,1,Door Pick-up,15,Food waste,2
117,572,7,2,4575,1,Door Pick-up,15,Limited food waste,4
26,572,8,1,4576,1,Drop-off,10,Limited food waste,1
65,572,8,2,4576,1,Door Pick-up,10,Commercial compost,3
40,573,1,1,4577,1,Drop-off,20,Commercial compost,2
80,573,1,2,4577,1,Drop-off,20,Food waste,3
3,573,2,1,4578,1,Door Pick-up,5,Commercial compost,1
84,573,2,2,4578,1,Drop-off,5,Limited food waste,3
23,573,3,1,4579,1,Door Pick-up,5,Limited food waste,1
106,573,3,2,4579,1,Drop-off,10,Food waste,4
74,573,4,1,4580,1,Drop-off,5,Food waste,3
25,573,4,2,4580,1,Door Pick-up,10,Limited food waste,1
16,573,5,1,4581,1,Drop-off,10,Food waste,1
97,573,5,2,4581,1,Door Pick-up,15,Commercial compost,4
68,573,6,1,4582,1,Drop-off,15,Commercial compost,3
87,573,6,2,4582,1,Door Pick-up,15,Limited food waste,3
47,573,7,1,4583,1,Door Pick-up,15,Food waste,2
117,573,7,2,4583,1,Door Pick-up,15,Limited food waste,4
26,573,8,1,4584,1,Drop-off,10,Limited food waste,1
65,573,8,2,4584,1,Door Pick-up,10,Commercial compost,3
40,574,1,1,4585,1,Drop-off,20,Commercial compost,2
80,574,1,2,4585,1,Drop-off,20,Food waste,3
3,574,2,1,4586,1,Door Pick-up,5,Commercial compost,1
84,574,2,2,4586,1,Drop-off,5,Limited food waste,3
23,574,3,1,4587,1,Door Pick-up,5,Limited food waste,1
106,574,3,2,4587,1,Drop-off,10,Food waste,4
74,574,4,1,4588,1,Drop-off,5,Food waste,3
25,574,4,2,4588,1,Door Pick-up,10,Limited food waste,1
16,574,5,1,4589,1,Drop-off,10,Food waste,1
97,574,5,2,4589,1,Door Pick-up,15,Commercial compost,4
68,574,6,1,4590,1,Drop-off,15,Commercial compost,3
87,574,6,2,4590,1,Door Pick-up,15,Limited food waste,3
47,574,7,1,4591,1,Door Pick-up,15,Food waste,2
117,574,7,2,4591,1,Door Pick-up,15,Limited food waste,4
26,574,8,1,4592,1,Drop-off,10,Limited food waste,1
65,574,8,2,4592,1,Door Pick-up,10,Commercial compost,3
40,575,1,1,4593,1,Drop-off,20,Commercial compost,2
80,575,1,2,4593,1,Drop-off,20,Food waste,3
3,575,2,1,4594,1,Door Pick-up,5,Commercial compost,1
84,575,2,2,4594,1,Drop-off,5,Limited food waste,3
23,575,3,1,4595,1,Door Pick-up,5,Limited food waste,1
106,575,3,2,4595,1,Drop-off,10,Food waste,4
74,575,4,1,4596,1,Drop-off,5,Food waste,3
25,575,4,2,4596,1,Door Pick-up,10,Limited food waste,1
16,575,5,1,4597,1,Drop-off,10,Food waste,1
97,575,5,2,4597,1,Door Pick-up,15,Commercial compost,4
68,575,6,1,4598,1,Drop-off,15,Commercial compost,3
87,575,6,2,4598,1,Door Pick-up,15,Limited food waste,3
47,575,7,1,4599,1,Door Pick-up,15,Food waste,2
117,575,7,2,4599,1,Door Pick-up,15,Limited food waste,4
26,575,8,1,4600,1,Drop-off,10,Limited food waste,1
65,575,8,2,4600,1,Door Pick-up,10,Commercial compost,3
40,576,1,1,4601,1,Drop-off,20,Commercial compost,2
80,576,1,2,4601,1,Drop-off,20,Food waste,3
3,576,2,1,4602,1,Door Pick-up,5,Commercial compost,1
84,576,2,2,4602,1,Drop-off,5,Limited food waste,3
23,576,3,1,4603,1,Door Pick-up,5,Limited food waste,1
106,576,3,2,4603,1,Drop-off,10,Food waste,4
74,576,4,1,4604,1,Drop-off,5,Food waste,3
25,576,4,2,4604,1,Door Pick-up,10,Limited food waste,1
16,576,5,1,4605,1,Drop-off,10,Food waste,1
97,576,5,2,4605,1,Door Pick-up,15,Commercial compost,4
68,576,6,1,4606,1,Drop-off,15,Commercial compost,3
87,576,6,2,4606,1,Door Pick-up,15,Limited food waste,3
47,576,7,1,4607,1,Door Pick-up,15,Food waste,2
117,576,7,2,4607,1,Door Pick-up,15,Limited food waste,4
26,576,8,1,4608,1,Drop-off,10,Limited food waste,1
65,576,8,2,4608,1,Door Pick-up,10,Commercial compost,3
40,577,1,1,4609,1,Drop-off,20,Commercial compost,2
80,577,1,2,4609,1,Drop-off,20,Food waste,3
3,577,2,1,4610,1,Door Pick-up,5,Commercial compost,1
84,577,2,2,4610,1,Drop-off,5,Limited food waste,3
23,577,3,1,4611,1,Door Pick-up,5,Limited food waste,1
106,577,3,2,4611,1,Drop-off,10,Food waste,4
74,577,4,1,4612,1,Drop-off,5,Food waste,3
25,577,4,2,4612,1,Door Pick-up,10,Limited food waste,1
16,577,5,1,4613,1,Drop-off,10,Food waste,1
97,577,5,2,4613,1,Door Pick-up,15,Commercial compost,4
68,577,6,1,4614,1,Drop-off,15,Commercial compost,3
87,577,6,2,4614,1,Door Pick-up,15,Limited food waste,3
47,577,7,1,4615,1,Door Pick-up,15,Food waste,2
117,577,7,2,4615,1,Door Pick-up,15,Limited food waste,4
26,577,8,1,4616,1,Drop-off,10,Limited food waste,1
65,577,8,2,4616,1,Door Pick-up,10,Commercial compost,3
40,578,1,1,4617,1,Drop-off,20,Commercial compost,2
80,578,1,2,4617,1,Drop-off,20,Food waste,3
3,578,2,1,4618,1,Door Pick-up,5,Commercial compost,1
84,578,2,2,4618,1,Drop-off,5,Limited food waste,3
23,578,3,1,4619,1,Door Pick-up,5,Limited food waste,1
106,578,3,2,4619,1,Drop-off,10,Food waste,4
74,578,4,1,4620,1,Drop-off,5,Food waste,3
25,578,4,2,4620,1,Door Pick-up,10,Limited food waste,1
16,578,5,1,4621,1,Drop-off,10,Food waste,1
97,578,5,2,4621,1,Door Pick-up,15,Commercial compost,4
68,578,6,1,4622,1,Drop-off,15,Commercial compost,3
87,578,6,2,4622,1,Door Pick-up,15,Limited food waste,3
47,578,7,1,4623,1,Door Pick-up,15,Food waste,2
117,578,7,2,4623,1,Door Pick-up,15,Limited food waste,4
26,578,8,1,4624,1,Drop-off,10,Limited food waste,1
65,578,8,2,4624,1,Door Pick-up,10,Commercial compost,3
40,579,1,1,4625,1,Drop-off,20,Commercial compost,2
80,579,1,2,4625,1,Drop-off,20,Food waste,3
3,579,2,1,4626,1,Door Pick-up,5,Commercial compost,1
84,579,2,2,4626,1,Drop-off,5,Limited food waste,3
23,579,3,1,4627,1,Door Pick-up,5,Limited food waste,1
106,579,3,2,4627,1,Drop-off,10,Food waste,4
74,579,4,1,4628,1,Drop-off,5,Food waste,3
25,579,4,2,4628,1,Door Pick-up,10,Limited food waste,1
16,579,5,1,4629,1,Drop-off,10,Food waste,1
97,579,5,2,4629,1,Door Pick-up,15,Commercial compost,4
68,579,6,1,4630,1,Drop-off,15,Commercial compost,3
87,579,6,2,4630,1,Door Pick-up,15,Limited food waste,3
47,579,7,1,4631,1,Door Pick-up,15,Food waste,2
117,579,7,2,4631,1,Door Pick-up,15,Limited food waste,4
26,579,8,1,4632,1,Drop-off,10,Limited food waste,1
65,579,8,2,4632,1,Door Pick-up,10,Commercial compost,3
